Customer ID,No_of_Months_Transac,Total_Qty,Number_of_Item_Types,Max_Item_UnitPrice,Min_Item_UnitPrice,Median_Item_UnitPrice,Last_Purchase_Date,First_Purchase_Date,Avg_Transaction_Per_Mth,Avg_Spending_Per_Mth,Ratio_Transaction_Per_Unique_Mth,Ratio_Spending_Per_Unique_Mth,Avg_Spending_Per_Inv,Avg_Purchase_Qty_Per_Inv,Avg_Item_Types_Per_Inv,Recency,Frequency,Monetary,Tenure,Customer_Country_Belgium,Customer_Country_France,Customer_Country_Germany,Customer_Country_Italy,Customer_Country_Netherlands,Customer_Country_Other Countries,Customer_Country_Portugal,Customer_Country_Spain,Customer_Country_Sweden,Customer_Country_Switzerland,Customer_Country_United Kingdom
12703.0,3,595,63,18.0,0.21,1.65,2011-09-29,2010-01-24,0.16,40.2612,1.3333333333333333,335.51,251.6325,148.75,15.75,72,4,1006.53,685,0,0,1,0,0,0,0,0,0,0,0
12704.0,5,1006,64,40.0,0.29,2.08,2011-12-02,2011-06-23,0.32,93.6336,1.6,468.168,292.605,125.75,8.0,8,8,2340.84,170,0,0,0,0,0,1,0,0,0,0,0
12705.0,11,7188,342,18.0,0.06,1.65,2011-11-24,2010-06-24,0.56,470.4839999999993,1.2727272727272727,1069.2818181818166,840.1499999999987,513.4285714285714,24.428571428571427,16,14,11762.099999999982,534,0,0,1,0,0,0,0,0,0,0,0
12707.0,1,256,33,12.75,0.42,2.1,2011-02-21,2011-02-21,0.04,24.136799999999997,1.0,603.42,603.42,256.0,33.0,292,1,603.42,292,0,1,0,0,0,0,0,0,0,0,0
12708.0,16,2432,146,19.95,0.21,2.09,2011-11-10,2009-12-18,0.72,204.7064,1.125,319.85375,284.31444444444446,135.11111111111111,8.11111111111111,30,18,5117.66,722,0,0,1,0,0,0,0,0,0,0,0
12709.0,20,13772,223,216.0,0.21,1.65,2011-11-24,2009-12-09,1.36,1211.6704000000016,1.7,1514.588000000002,890.9341176470599,405.05882352941177,6.5588235294117645,16,34,30291.76000000004,731,0,0,1,0,0,0,0,0,0,0,0
12710.0,3,851,75,18.0,0.29,1.65,2011-09-04,2011-05-22,0.12,45.96080000000003,1.0,383.0066666666669,383.0066666666669,283.6666666666667,25.0,97,3,1149.0200000000007,202,0,0,1,0,0,0,0,0,0,0,0
12711.0,2,770,56,18.0,0.42,1.65,2010-04-07,2010-02-01,0.08,53.56199999999997,1.0,669.5249999999996,669.5249999999996,385.0,28.0,612,2,1339.0499999999993,677,0,0,1,0,0,0,0,0,0,0,0
12712.0,18,2205,128,25.0,0.06,3.75,2011-11-11,2009-12-09,0.84,268.92119999999994,1.1666666666666667,373.50166666666655,320.1442857142856,105.0,6.095238095238095,29,21,6723.029999999998,731,0,0,1,0,0,0,0,0,0,0,0
12713.0,1,508,38,18.0,0.42,1.65,2011-12-09,2011-12-09,0.04,33.94199999999999,1.0,848.5499999999998,848.5499999999998,508.0,38.0,1,1,848.5499999999998,1,0,0,1,0,0,0,0,0,0,0,0
12714.0,12,8774,481,18.0,0.12,1.65,2011-11-30,2009-12-04,0.48,563.7484000000005,1.0,1174.4758333333345,1174.4758333333345,731.1666666666666,40.083333333333336,10,12,14093.710000000014,736,0,1,0,0,0,0,0,0,0,0,0
12715.0,1,192,20,40.0,0.29,1.865,2011-08-25,2011-08-25,0.04,13.7344,1.0,343.36,343.36,192.0,20.0,107,1,343.36,107,0,0,0,0,0,0,0,0,1,0,0
12716.0,2,708,60,18.0,0.19,1.69,2011-12-06,2011-07-29,0.08,42.13959999999998,1.0,526.7449999999998,526.7449999999998,354.0,30.0,4,2,1053.4899999999996,134,0,1,0,0,0,0,0,0,0,0,0
12717.0,3,600,62,50.0,0.19,2.08,2011-07-11,2010-04-28,0.12,52.356400000000015,1.0,436.30333333333346,436.30333333333346,200.0,20.666666666666668,152,3,1308.9100000000003,591,0,0,0,0,0,1,0,0,0,0,0
12718.0,1,203,19,18.0,0.19,1.25,2011-09-29,2011-09-29,0.04,9.530000000000003,1.0,238.25000000000006,238.25000000000006,203.0,19.0,72,1,238.25000000000006,72,0,1,0,0,0,0,0,0,0,0,0
12719.0,2,374,34,18.0,0.55,2.55,2011-12-04,2011-10-05,0.08,25.798000000000002,1.0,322.475,322.475,187.0,17.0,6,2,644.95,66,0,1,0,0,0,0,0,0,0,0,0
12720.0,16,6018,296,18.0,0.19,1.65,2011-12-07,2010-07-21,1.2,311.49119999999976,1.875,486.70499999999964,259.5759999999998,200.6,9.866666666666667,3,30,7787.279999999994,507,0,0,1,0,0,0,0,0,0,0,0
12721.0,8,2655,187,18.0,0.06,1.95,2011-11-08,2010-08-25,0.32,160.5232,1.0,501.635,501.635,331.875,23.375,32,8,4013.08,472,0,1,0,0,0,0,0,0,0,0,0
12722.0,3,566,50,18.0,0.19,1.45,2011-09-15,2011-07-12,0.16,39.905199999999994,1.3333333333333333,332.5433333333333,249.40749999999997,141.5,12.5,86,4,997.6299999999999,151,0,1,0,0,0,0,0,0,0,0,0
12723.0,3,434,53,18.0,0.39,2.49,2011-12-06,2011-10-05,0.2,29.002799999999993,1.6666666666666667,241.68999999999994,145.01399999999995,86.8,10.6,4,5,725.0699999999998,66,0,1,0,0,0,0,0,0,0,0,0
12724.0,7,1379,98,18.0,0.21,1.95,2011-12-04,2010-06-22,0.28,92.70080000000002,1.0,331.0742857142858,331.0742857142858,197.0,14.0,6,7,2317.5200000000004,536,0,1,0,0,0,0,0,0,0,0,0
12725.0,3,1142,97,220.0,0.19,2.95,2010-12-03,2010-05-04,0.16,90.67040000000003,1.3333333333333333,755.5866666666669,566.6900000000002,285.5,24.25,372,4,2266.7600000000007,585,0,0,0,1,0,0,0,0,0,0,0
12726.0,11,4618,67,18.0,0.19,0.85,2011-11-11,2010-03-25,0.44,160.58399999999995,1.0,364.9636363636362,364.9636363636362,419.8181818181818,6.090909090909091,29,11,4014.5999999999985,625,0,1,0,0,0,0,0,0,0,0,0
12727.0,9,2832,134,18.0,0.06,1.65,2011-11-29,2010-02-23,0.4,227.1812,1.1111111111111112,631.0588888888889,567.953,283.2,13.4,11,10,5679.53,655,0,1,0,0,0,0,0,0,0,0,0
12728.0,5,543,48,18.0,0.42,2.1,2011-09-29,2010-11-21,0.2,42.806799999999996,1.0,214.03399999999996,214.03399999999996,108.6,9.6,72,5,1070.1699999999998,384,0,1,0,0,0,0,0,0,0,0,0
12729.0,1,233,26,18.0,0.42,2.1,2011-08-18,2011-08-18,0.04,18.120400000000004,1.0,453.0100000000001,453.0100000000001,233.0,26.0,114,1,453.0100000000001,114,0,1,0,0,0,0,0,0,0,0,0
12730.0,1,234,47,18.95,0.65,4.25,2010-07-06,2010-07-06,0.04,33.17,1.0,829.2500000000001,829.2500000000001,234.0,47.0,522,1,829.2500000000001,522,0,0,1,0,0,0,0,0,0,0,0
12731.0,15,11641,151,18.0,0.39,1.95,2011-11-16,2010-03-02,0.68,1031.0284000000015,1.1333333333333333,1718.3806666666692,1516.21823529412,684.7647058823529,8.882352941176471,24,17,25775.71000000004,648,0,1,0,0,0,0,0,0,0,0,0
12732.0,1,111,12,18.0,0.85,1.69,2011-06-13,2011-06-13,0.04,9.450400000000004,1.0,236.2600000000001,236.2600000000001,111.0,12.0,180,1,236.2600000000001,180,0,1,0,0,0,0,0,0,0,0,0
12733.0,4,896,121,12.75,0.42,2.25,2011-04-19,2010-01-19,0.16,96.9948,1.0,606.2175,606.2175,224.0,30.25,235,4,2424.87,690,0,0,0,0,0,1,0,0,0,0,0
12734.0,2,265,17,18.0,0.42,3.75,2010-12-22,2010-11-12,0.12,25.585999999999995,1.5,319.82499999999993,213.2166666666666,88.33333333333333,5.666666666666667,353,3,639.6499999999999,393,0,1,0,0,0,0,0,0,0,0,0
12735.0,1,368,38,18.0,0.29,3.25,2011-01-28,2011-01-06,0.08,31.182799999999993,2.0,779.5699999999998,389.7849999999999,184.0,19.0,316,2,779.5699999999998,338,0,1,0,0,0,0,0,0,0,0,0
12736.0,1,173,4,18.0,0.42,1.95,2011-01-11,2011-01-11,0.04,9.360000000000001,1.0,234.00000000000003,234.00000000000003,173.0,4.0,333,1,234.00000000000003,333,0,1,0,0,0,0,0,0,0,0,0
12737.0,1,2,2,3610.5,100.0,1855.25,2010-07-29,2010-07-29,0.08,148.42,2.0,3710.5,1855.25,1.0,1.0,499,2,3710.5,499,0,1,0,0,0,0,0,0,0,0,0
12738.0,1,148,11,18.0,0.55,0.85,2010-12-02,2010-12-02,0.04,6.2139999999999995,1.0,155.35,155.35,148.0,11.0,373,1,155.35,373,0,0,1,0,0,0,0,0,0,0,0
12739.0,2,951,85,253.0,0.29,2.49,2011-09-22,2010-11-10,0.16,109.06920000000002,2.0,1363.3650000000002,681.6825000000001,237.75,21.25,79,4,2726.7300000000005,395,0,0,0,0,0,1,0,0,0,0,0
12740.0,1,342,27,8.5,0.55,1.25,2011-10-07,2011-10-07,0.04,17.104,1.0,427.59999999999997,427.59999999999997,342.0,27.0,64,1,427.59999999999997,64,0,1,0,0,0,0,0,0,0,0,0
12741.0,1,214,16,170.0,0.42,1.25,2010-06-28,2010-06-24,0.08,16.242800000000003,2.0,406.07000000000005,203.03500000000003,107.0,8.0,530,2,406.07000000000005,534,0,0,0,0,0,1,0,0,0,0,0
12742.0,1,1359,67,4.65,0.21,1.65,2010-03-24,2010-03-24,0.04,48.0608,1.0,1201.52,1201.52,1359.0,67.0,626,1,1201.52,626,0,0,0,0,0,1,0,0,0,0,0
12743.0,1,315,114,16.95,0.19,2.08,2011-07-28,2011-07-28,0.08,21.60519999999999,2.0,540.1299999999998,270.0649999999999,157.5,57.0,135,2,540.1299999999998,135,0,0,0,0,0,1,0,0,0,0,0
12744.0,6,6994,253,3949.32,0.19,2.1,2011-10-19,2010-04-27,0.44,1012.682399999999,1.8333333333333333,4219.509999999996,2301.5509090909068,635.8181818181819,23.0,52,11,25317.059999999976,592,0,0,0,0,0,1,0,0,0,0,0
12745.0,3,468,21,201.56,0.42,1.45,2010-08-10,2010-01-26,0.12,37.016400000000004,1.0,308.4700000000001,308.4700000000001,156.0,7.0,487,3,925.4100000000002,683,0,0,0,0,0,1,0,0,0,0,0
12746.0,1,97,17,7.95,1.25,2.95,2010-06-17,2010-06-17,0.04,10.182,1.0,254.55,254.55,97.0,17.0,541,1,254.55,541,0,0,0,0,0,0,0,0,0,0,1
12747.0,18,2640,90,19.95,0.65,2.95,2011-12-07,2009-12-07,1.04,355.9392,1.4444444444444444,494.36000000000007,342.24923076923085,101.53846153846153,3.4615384615384617,3,26,8898.480000000001,733,0,0,0,0,0,0,0,0,0,0,1
12748.0,25,37109,2376,850.5,0.04,1.65,2011-12-09,2009-12-04,13.44,2141.5855999999912,13.44,2141.5855999999912,159.344166666666,110.44345238095238,7.071428571428571,1,336,53539.63999999978,736,0,0,0,0,0,0,0,0,0,0,1
12749.0,7,2360,262,50.0,0.39,3.95,2011-12-06,2010-07-06,0.36,275.8944000000001,1.2857142857142858,985.337142857143,766.3733333333334,262.22222222222223,29.11111111111111,4,9,6897.3600000000015,522,0,0,0,0,0,0,0,0,0,0,1
12750.0,1,137,15,11.95,0.42,3.75,2011-08-03,2011-08-03,0.04,11.0352,1.0,275.88,275.88,137.0,15.0,129,1,275.88,129,0,0,0,0,0,1,0,0,0,0,0
12751.0,1,189,60,6.95,0.21,1.5499999999999998,2010-09-21,2010-09-21,0.04,10.730799999999999,1.0,268.27,268.27,189.0,60.0,445,1,268.27,445,0,0,0,0,0,1,0,0,0,0,0
12752.0,1,2262,53,8.5,0.29,1.45,2011-09-19,2011-09-19,0.04,174.67119999999994,1.0,4366.779999999999,4366.779999999999,2262.0,53.0,82,1,4366.779999999999,82,0,0,0,0,0,1,0,0,0,0,0
12753.0,6,11421,133,14.95,0.29,1.69,2011-11-17,2010-12-12,0.24,857.1756,1.0,3571.565,3571.565,1903.5,22.166666666666668,23,6,21429.39,363,0,0,0,0,0,1,0,0,0,0,0
12754.0,3,6481,49,3.75,0.21,0.85,2011-04-18,2011-02-04,0.12,120.42960000000002,1.0,1003.5800000000003,1003.5800000000003,2160.3333333333335,16.333333333333332,236,3,3010.7400000000007,309,0,0,0,0,0,1,0,0,0,0,0
12755.0,7,2293,34,9.95,0.21,1.65,2011-03-04,2010-01-15,0.44,209.4504,1.5714285714285714,748.0371428571428,476.0236363636364,208.45454545454547,3.090909090909091,281,11,5236.26,694,0,0,0,0,0,1,0,0,0,0,0
12756.0,1,144,4,0.85,0.42,0.85,2011-09-14,2011-09-14,0.04,4.4832,1.0,112.08000000000001,112.08000000000001,144.0,4.0,87,1,112.08000000000001,87,0,0,0,0,0,1,0,0,0,0,0
12757.0,5,2395,239,1241.98,0.12,1.65,2011-11-24,2011-05-12,0.52,313.38599999999997,2.6,1566.9299999999998,602.6653846153846,184.23076923076923,18.384615384615383,16,13,7834.65,212,0,0,0,0,0,0,1,0,0,0,0
12758.0,7,6155,204,10.95,0.42,1.95,2011-08-15,2009-12-01,0.28,396.1295999999999,1.0,1414.748571428571,1414.748571428571,879.2857142857143,29.142857142857142,117,7,9903.239999999998,739,0,0,0,0,0,0,1,0,0,0,0
12759.0,8,3202,214,18.0,0.38,1.65,2011-10-18,2009-12-04,0.32,200.82959999999977,1.0,627.5924999999993,627.5924999999993,400.25,26.75,53,8,5020.739999999994,736,0,0,0,0,1,0,0,0,0,0,0
12760.0,1,198,21,15.0,0.42,2.1,2010-09-10,2010-09-10,0.04,13.911999999999999,1.0,347.79999999999995,347.79999999999995,198.0,21.0,456,1,347.79999999999995,456,0,0,0,0,1,0,0,0,0,0,0
12761.0,1,281,27,25.0,1.65,1.95,2010-09-08,2010-09-01,0.08,31.318,2.0,782.95,391.475,140.5,13.5,458,2,782.95,465,0,0,0,0,1,0,0,0,0,0,0
12762.0,2,1227,62,28.0,0.39,1.65,2011-12-02,2011-11-14,0.08,75.94080000000002,1.0,949.2600000000002,949.2600000000002,613.5,31.0,8,2,1898.5200000000004,26,0,0,0,0,0,0,1,0,0,0,0
12763.0,2,316,16,4.25,0.42,1.45,2011-07-24,2010-12-05,0.08,19.763199999999998,1.0,247.04,247.04,158.0,8.0,139,2,494.08,370,0,0,0,0,0,1,0,0,0,0,0
12764.0,1,386,45,14.95,0.55,3.95,2011-01-27,2011-01-27,0.04,67.75520000000002,1.0,1693.8800000000006,1693.8800000000006,386.0,45.0,317,1,1693.8800000000006,317,0,0,0,0,0,1,0,0,0,0,0
12765.0,5,1009,49,15.0,0.42,1.25,2010-08-24,2010-03-08,0.24,56.1832,1.2,280.916,234.09666666666666,168.16666666666666,8.166666666666666,473,6,1404.58,642,0,0,0,0,1,0,0,0,0,0,0
12766.0,9,5022,255,28.0,0.19,1.8199999999999998,2011-12-06,2010-10-28,0.36,356.7595999999999,1.0,990.9988888888887,990.9988888888887,558.0,28.333333333333332,4,9,8918.989999999998,408,0,0,0,0,0,0,1,0,0,0,0
12767.0,1,598,43,5.45,0.12,1.65,2010-11-29,2010-11-29,0.04,37.9928,1.0,949.82,949.82,598.0,43.0,376,1,949.82,376,0,0,0,0,0,1,0,0,0,0,0
12768.0,1,102,10,5.95,0.38,2.95,2010-09-15,2010-09-15,0.04,6.747600000000001,1.0,168.69000000000003,168.69000000000003,102.0,10.0,451,1,168.69000000000003,451,0,0,0,0,0,1,0,0,0,0,0
12769.0,1,356,32,10.95,0.85,3.3200000000000003,2011-04-15,2011-04-15,0.04,45.74400000000001,1.0,1143.6000000000001,1143.6000000000001,356.0,32.0,239,1,1143.6000000000001,239,0,0,0,0,0,1,0,0,0,0,0
12770.0,2,1843,20,8.95,0.72,1.65,2011-05-13,2010-09-09,0.08,129.858,1.0,1623.225,1623.225,921.5,10.0,211,2,3246.45,457,0,0,0,0,0,1,0,0,0,0,0
12771.0,1,104,15,28.0,1.25,4.25,2010-08-11,2010-08-11,0.04,11.292,1.0,282.3,282.3,104.0,15.0,486,1,282.3,486,0,0,0,0,0,0,1,0,0,0,0
12772.0,1,556,55,28.0,0.29,1.45,2011-10-11,2011-10-11,0.04,35.69880000000001,1.0,892.4700000000004,892.4700000000004,556.0,55.0,60,1,892.4700000000004,60,0,0,0,0,0,0,1,0,0,0,0
12773.0,1,109,6,7.95,0.29,1.0,2010-05-24,2010-05-24,0.04,4.97,1.0,124.25,124.25,109.0,6.0,565,1,124.25,565,0,0,0,0,0,0,1,0,0,0,0
12774.0,1,53,6,15.0,0.85,1.875,2010-06-22,2010-06-22,0.04,3.948,1.0,98.7,98.7,53.0,6.0,536,1,98.7,536,0,0,0,0,1,0,0,0,0,0,0
12775.0,7,1083,56,16.95,0.21,1.65,2011-11-22,2010-10-26,0.28,67.44480000000003,1.0,240.8742857142858,240.8742857142858,154.71428571428572,8.0,18,7,1686.1200000000006,410,0,0,0,0,1,0,0,0,0,0,0
12776.0,1,46,4,28.0,0.42,0.85,2010-02-10,2010-02-10,0.04,2.22,1.0,55.5,55.5,46.0,4.0,668,1,55.5,668,0,0,0,0,0,0,1,0,0,0,0
12777.0,1,458,26,16.95,0.42,1.5499999999999998,2010-09-08,2010-09-08,0.04,20.778,1.0,519.4499999999999,519.4499999999999,458.0,26.0,458,1,519.4499999999999,458,0,0,0,0,0,0,0,0,0,0,1
12778.0,8,1735,78,18.0,0.21,0.85,2011-11-20,2010-04-16,0.36,71.02720000000005,1.125,221.96000000000015,197.29777777777792,192.77777777777777,8.666666666666666,20,9,1775.6800000000012,603,0,0,0,0,1,0,0,0,0,0,0
12779.0,14,3501,146,12.75,0.19,1.65,2011-11-02,2009-12-03,0.56,258.9643999999999,1.0,462.4364285714284,462.4364285714284,250.07142857142858,10.428571428571429,38,14,6474.109999999998,737,0,0,0,0,0,1,0,0,0,0,0
12780.0,1,285,20,15.0,0.42,1.45,2010-04-20,2010-04-20,0.04,13.495999999999995,1.0,337.39999999999986,337.39999999999986,285.0,20.0,599,1,337.39999999999986,599,0,0,0,0,1,0,0,0,0,0,0
12781.0,2,671,25,40.0,0.29,1.25,2011-10-07,2011-02-28,0.08,33.06960000000001,1.0,413.37000000000006,413.37000000000006,335.5,12.5,64,2,826.7400000000001,285,0,0,0,0,0,1,0,0,0,0,0
12782.0,9,2017,149,28.0,0.29,2.55,2011-12-05,2010-07-08,0.44,184.72959999999992,1.2222222222222223,513.1377777777775,419.8399999999998,183.36363636363637,13.545454545454545,5,11,4618.239999999998,520,0,0,0,0,0,0,1,0,0,0,0
12783.0,4,624,76,339.02,0.12,2.89,2011-12-07,2011-09-25,0.24,89.0364,1.5,556.4775,370.98499999999996,104.0,12.666666666666666,3,6,2225.91,76,0,0,0,0,0,0,1,0,0,0,0
12784.0,2,862,122,28.0,0.42,1.69,2011-11-30,2010-06-28,0.12,70.52600000000004,1.5,881.5750000000005,587.716666666667,287.3333333333333,40.666666666666664,10,3,1763.150000000001,530,0,0,0,0,0,0,1,0,0,0,0
12785.0,3,453,43,29.95,0.65,2.1,2010-12-10,2009-12-08,0.12,44.01599999999999,1.0,366.79999999999995,366.79999999999995,151.0,14.333333333333334,365,3,1100.3999999999999,732,0,0,0,0,0,0,1,0,0,0,0
12786.0,1,324,18,15.0,0.85,2.95,2010-04-09,2010-04-09,0.04,29.140000000000008,1.0,728.5000000000002,728.5000000000002,324.0,18.0,610,1,728.5000000000002,610,0,0,0,0,1,0,0,0,0,0,0
12787.0,4,510,31,18.0,0.42,1.65,2011-11-30,2010-10-22,0.16,34.4872,1.0,215.54500000000002,215.54500000000002,127.5,7.75,10,4,862.1800000000001,414,0,0,0,0,1,0,0,0,0,0,0
12788.0,3,194,20,15.0,1.25,2.55,2010-09-02,2010-06-29,0.16,17.796000000000003,1.3333333333333333,148.30000000000004,111.22500000000002,48.5,5.0,464,4,444.9000000000001,529,0,0,0,0,1,0,0,0,0,0,0
12789.0,3,36,5,39.95,4.95,15.975,2011-10-05,2010-01-15,0.12,10.934,1.0,91.11666666666666,91.11666666666666,12.0,1.6666666666666667,66,3,273.34999999999997,694,0,0,0,0,1,0,0,0,0,0,0
12790.0,2,306,36,16.95,0.42,2.55,2011-05-31,2010-10-25,0.08,23.674,1.0,295.925,295.925,153.0,18.0,193,2,591.85,411,0,0,0,0,1,0,0,0,0,0,0
12791.0,4,353,17,131.68,0.85,2.1,2010-12-01,2010-03-25,0.24,34.5404,1.5,215.8775,143.91833333333332,58.833333333333336,2.8333333333333335,374,6,863.51,625,0,0,0,0,1,0,0,0,0,0,0
12792.0,2,394,39,28.0,0.42,1.95,2011-03-28,2010-06-23,0.08,33.0804,1.0,413.50499999999994,413.50499999999994,197.0,19.5,257,2,827.0099999999999,535,0,0,0,0,0,0,1,0,0,0,0
12793.0,3,461,34,28.0,0.85,1.65,2011-01-09,2010-11-03,0.12,35.4212,1.0,295.1766666666667,295.1766666666667,153.66666666666666,11.333333333333334,335,3,885.53,402,0,0,0,0,0,0,1,0,0,0,0
12794.0,2,592,43,9.95,0.12,1.45,2011-10-17,2011-09-02,0.08,34.416399999999996,1.0,430.2049999999999,430.2049999999999,296.0,21.5,54,2,860.4099999999999,99,0,0,0,0,0,0,1,0,0,0,0
12795.0,1,68,14,28.0,1.65,4.95,2011-11-21,2011-11-21,0.04,17.219200000000004,1.0,430.4800000000001,430.4800000000001,68.0,14.0,19,1,430.4800000000001,19,0,0,0,0,0,0,1,0,0,0,0
12796.0,1,182,7,15.0,1.95,1.95,2010-03-21,2010-03-21,0.04,15.24,1.0,381.0,381.0,182.0,7.0,629,1,381.0,629,0,0,0,0,1,0,0,0,0,0,0
12797.0,2,215,27,28.0,0.42,3.25,2010-12-09,2010-10-11,0.08,22.0832,1.0,276.04,276.04,107.5,13.5,366,2,552.08,425,0,0,0,0,0,0,1,0,0,0,0
12798.0,4,8455,27,4.25,0.32,0.64,2011-11-29,2010-10-14,0.16,340.4372,1.0,2127.7325,2127.7325,2113.75,6.75,11,4,8510.93,422,0,0,0,0,0,1,0,0,0,0,0
12799.0,1,137,15,16.95,0.85,1.65,2010-06-28,2010-06-28,0.04,8.774000000000001,1.0,219.35000000000002,219.35000000000002,137.0,15.0,530,1,219.35000000000002,530,0,0,0,0,0,1,0,0,0,0,0
12800.0,2,284,31,28.0,0.42,2.025,2010-08-26,2010-02-01,0.12,23.369999999999994,1.5,292.12499999999994,194.74999999999997,94.66666666666667,10.333333333333334,471,3,584.2499999999999,677,0,0,0,0,0,0,1,0,0,0,0
12801.0,1,505,50,40.0,0.29,2.175,2010-07-27,2010-07-27,0.04,42.8728,1.0,1071.82,1071.82,505.0,50.0,501,1,1071.82,501,0,0,0,0,0,0,0,0,1,0,0
12802.0,5,1972,108,15.0,0.19,1.65,2011-06-06,2010-05-25,0.28,96.65680000000002,1.4,483.2840000000001,345.2028571428572,281.7142857142857,15.428571428571429,187,7,2416.4200000000005,564,0,0,0,0,1,0,0,0,0,0,0
12803.0,1,872,55,15.0,0.42,1.25,2010-11-11,2010-11-11,0.04,43.712399999999995,1.0,1092.81,1092.81,872.0,55.0,394,1,1092.81,394,0,0,0,0,1,0,0,0,0,0,0
12804.0,2,270,60,9.95,0.42,1.65,2010-08-31,2010-07-27,0.08,13.014799999999997,1.0,162.68499999999997,162.68499999999997,135.0,30.0,466,2,325.36999999999995,501,0,0,0,0,1,0,0,0,0,0,0
12805.0,4,593,49,18.0,0.65,1.95,2010-11-23,2010-02-03,0.16,57.39800000000002,1.0,358.7375000000001,358.7375000000001,148.25,12.25,382,4,1434.9500000000005,675,0,0,0,0,1,0,0,0,0,0,0
12806.0,4,2087,58,285.0,0.72,1.65,2010-09-30,2010-04-30,0.16,115.15839999999997,1.0,719.7399999999998,719.7399999999998,521.75,14.5,436,4,2878.959999999999,589,0,0,0,0,1,0,0,0,0,0,0
12807.0,1,145,16,40.0,0.55,2.025,2010-11-21,2010-11-21,0.04,13.213999999999999,1.0,330.34999999999997,330.34999999999997,145.0,16.0,384,1,330.34999999999997,384,0,0,0,0,0,0,0,0,1,0,0
12808.0,4,322,46,28.0,0.65,2.55,2011-11-03,2010-09-03,0.2,31.067999999999994,1.25,194.17499999999995,155.33999999999997,64.4,9.2,37,5,776.6999999999998,463,0,0,0,0,0,0,1,0,0,0,0
12809.0,3,518,76,119.6,0.39,3.75,2011-06-15,2010-03-02,0.12,70.23760000000001,1.0,585.3133333333334,585.3133333333334,172.66666666666666,25.333333333333332,178,3,1755.9400000000003,648,0,0,0,0,0,0,1,0,0,0,0
12810.0,2,389,32,6.75,0.38,1.69,2010-06-23,2010-02-01,0.08,21.3996,1.0,267.495,267.495,194.5,16.0,535,2,534.99,677,0,0,0,0,0,1,0,0,0,0,0
12811.0,4,435,47,28.0,0.65,2.175,2011-03-24,2010-10-08,0.2,41.356000000000016,1.25,258.4750000000001,206.78000000000006,87.0,9.4,261,5,1033.9000000000003,428,0,0,0,0,0,0,1,0,0,0,0
12812.0,1,164,15,4.25,0.55,1.25,2011-10-26,2011-10-26,0.04,9.185599999999999,1.0,229.64,229.64,164.0,15.0,45,1,229.64,45,0,0,0,0,0,1,0,0,0,0,0
12813.0,3,1141,37,18.0,0.85,1.25,2010-07-26,2010-01-15,0.12,67.51200000000003,1.0,562.6000000000003,562.6000000000003,380.3333333333333,12.333333333333334,502,3,1687.8000000000009,694,0,0,0,0,1,0,0,0,0,0,0
12814.0,1,49,2,40.0,1.79,20.895,2011-08-30,2011-08-30,0.04,5.0368,1.0,125.92,125.92,49.0,2.0,102,1,125.92,102,0,0,0,0,0,1,0,0,0,0,0
12815.0,2,379,38,40.0,0.42,3.25,2011-07-15,2011-05-25,0.08,42.5384,1.0,531.73,531.73,189.5,19.0,148,2,1063.46,199,0,0,0,0,0,1,0,0,0,0,0
12816.0,2,128,27,40.0,0.85,4.95,2011-09-05,2011-06-16,0.08,22.888,1.0,286.1,286.1,64.0,13.5,96,2,572.2,177,0,0,0,0,0,1,0,0,0,0,0
12817.0,3,219,16,40.0,0.85,3.75,2011-03-03,2010-10-01,0.12,27.639200000000002,1.0,230.32666666666668,230.32666666666668,73.0,5.333333333333333,282,3,690.98,435,0,0,0,0,0,1,0,0,0,0,0
12818.0,1,929,14,40.0,0.36,2.95,2011-03-23,2011-03-23,0.04,61.68320000000001,1.0,1542.0800000000002,1542.0800000000002,929.0,14.0,262,1,1542.0800000000002,262,0,0,0,0,0,1,0,0,0,0,0
12819.0,1,344,19,12.75,0.21,1.65,2010-09-07,2010-09-07,0.04,21.620800000000003,1.0,540.5200000000001,540.5200000000001,344.0,19.0,459,1,540.5200000000001,459,0,0,0,0,0,0,0,0,0,0,1
12820.0,11,1964,132,12.75,0.21,1.65,2011-12-06,2009-12-05,0.44,107.58080000000007,1.0,244.50181818181835,244.50181818181835,178.54545454545453,12.0,4,11,2689.520000000002,735,0,0,0,0,0,0,0,0,0,0,1
12821.0,2,162,13,8.5,0.65,1.25,2011-05-09,2010-04-07,0.08,8.831999999999999,1.0,110.39999999999999,110.39999999999999,81.0,6.5,215,2,220.79999999999998,612,0,0,0,0,0,0,0,0,0,0,1
12822.0,1,550,41,14.95,0.29,2.08,2011-09-30,2011-09-13,0.08,37.9552,2.0,948.8799999999999,474.43999999999994,275.0,20.5,71,2,948.8799999999999,88,0,0,0,0,0,0,0,0,0,0,1
12823.0,12,930,2,7.65,5.95,6.35,2011-09-26,2010-01-29,0.72,260.06,1.5,541.7916666666666,361.19444444444446,51.666666666666664,0.1111111111111111,75,18,6501.5,680,0,0,0,0,0,0,0,0,0,0,1
12824.0,1,232,25,8.25,0.42,1.25,2011-10-11,2011-10-11,0.04,15.884799999999998,1.0,397.11999999999995,397.11999999999995,232.0,25.0,60,1,397.11999999999995,60,0,0,0,0,0,0,0,0,0,0,1
